discounted_price,actual_price,discount_percentage,rating,rating_count
-0.735612930836748,-0.3678789406252001,0.75,0,-0.7319733743892066
-0.6047772073624765,-0.31384242835703885,0.69,1,0.5096300176492328
-0.6832786414470393,0.06441315752009005,0.83,1,-0.8204585662423695
-0.8010307925738837,-0.8001710387704902,0.38,1,-0.17347566345718454
0.7035800273802378,0.3345957188608964,0.44,2,1.555733185805037
-0.9318665160481551,-0.8001710387704902,0.63,1,-0.7080303224759978
-0.7015956427334373,-0.47595196516152266,0.67,1,-0.5801952453046049
-0.8664486543110194,-0.746134526502329,0.6,0,-0.7924556055264862
-1.0116763073674606,-0.8542075510386515,0.71,1,0.12008697304389696
-0.6047772073624765,-0.42191545289336135,0.64,1,-0.5766558376304783
-1.0510709437055639,-0.9082440633068128,0.71,1,0.12008697304389696
-0.8585985109025631,-0.746134526502329,0.59,0,-0.8235815730136576
-0.735612930836748,-0.6380615019660064,0.57,1,-0.5483405762374662
-0.01601645172825505,-0.47595196516152266,0.15,1,-0.15494582328087514
0.11481927174601639,0.06441315752009005,0.53,2,0.5546013151557815
-0.47394148388820506,-0.36733857550251847,0.58,1,-0.2887146133177155
-0.735612930836748,-0.7536996382198716,0.38,1,0.2796726190567189
0.11481927174601639,0.06441315752009005,0.53,2,0.5546013151557815
-0.6309443520573308,-0.42191545289336135,0.66,1,-0.5640597103196164
-0.49095012793986037,0.06441315752009005,0.76,1,2.2692361328186585
-0.735612930836748,-0.3678789406252001,0.75,0,-0.8051558330630578
-0.7081374289071509,-0.6920980142341677,0.47,1,-0.8050517328373482
-0.9449500883955823,-0.7191162703682483,0.75,0,-0.8498148298924776
-0.9580336607430093,-0.8812258071727321,0.48,1,0.12008697304389696
0.1802371334831521,-0.09769637928439376,0.41,2,-0.09435949191788598
-0.8324313662077087,-0.746134526502329,0.55,1,-0.7740298655758864
-0.41114033662055477,0.6047782802017028,0.82,1,-0.8137961517969549
-0.7879472202264565,-0.6380615019660064,0.63,0,-0.6064285021834249
-0.8141143649213107,-0.6380615019660064,0.66,2,-0.5813403477874105
-0.6701950690996122,-0.47595196516152266,0.65,1,-0.7688248542904063
-0.5393593456253408,-0.6920980142341677,0.25,1,-0.5198171143930349
-0.6688867118648695,-0.6920980142341677,0.42,0,0.009324332888878975
-0.7971057208696555,-0.47595196516152266,0.75,0,-0.6220435360398655
-0.8599068681373058,-0.6920980142341677,0.66,0,-0.8208749671452079
-0.08143431346539076,0.06441315752009005,0.6,1,0.03732729360476228
-0.735612930836748,-0.47595196516152266,0.7,0,-0.7595599342022515
-0.90046594241433,-0.47595196516152266,0.83,1,-0.7273929644579841
-0.8533650819635922,-0.6915576491114861,0.65,2,1.1084145159308714
-0.016029535300602464,-0.21063268992485082,0.43,0,-0.8191052633081446
-0.27768789867679794,0.06441315752009005,0.68,1,1.6702434340856007
-0.735612930836748,-0.5299884774296839,0.67,0,-0.811922347734182
-0.6047772073624765,-0.5840249896978452,0.5,1,-0.7353045816119139
-0.8010307925738837,-0.746134526502329,0.5,1,-0.6991818032906816
0.5073264421688307,0.22652269432457386,0.46,1,-0.06125562014223211
-0.8481316530246213,-0.746134526502329,0.57,0,-0.830556288136201
-0.8533650819635922,-0.746134526502329,0.58,1,-0.8063009355458635
-0.34441411764867635,1.6855085255649283,0.88,1,-0.7614337382650244
-0.08143431346539076,-0.07067812315031312,0.54,1,-0.2704970738185349
-0.9187829437007279,-0.6942594747248941,0.73,1,0.6203926578042508
-0.47394148388820506,-0.4213750877706798,0.55,2,1.7647664390299207
-0.9589364272349817,-0.7191162703682483,0.77,0,-0.8498148298924776
-0.34310576041393365,-0.5570067335637645,0.29,2,-0.8068214366744114
-0.5393593456253408,-0.42191545289336135,0.59,1,-0.8309726890390394
-0.7944890064001701,-0.5840249896978452,0.68,1,-0.5537537879743657
-0.6047772073624765,-0.5861864501885716,0.5,2,0.4025108853940509
-0.8926157990058736,-0.8001710387704902,0.55,1,-0.7080303224759978
-0.6832786414470393,-0.47595196516152266,0.66,1,-0.20501803184719436
-0.6047772073624765,-0.47595196516152266,0.6,1,-0.7274970646836937
-0.8664486543110194,-0.8001710387704902,0.5,1,-0.7171911423384429
-0.6701950690996122,0.06441315752009005,0.83,0,-0.8356571991959716
-0.735612930836748,-0.5845653548205269,0.63,2,2.140984654744427
-1.0103679501327179,-0.5834846245751636,0.89,0,-0.7442572010229398
-0.40852362215106935,-0.4781134256522491,0.45,1,2.2404003702970985
-0.9580336607430093,-0.47541160003884103,0.87,0,-0.8254553770764305
-0.6701950690996122,-0.5840249896978452,0.56,0,-0.8225405707565615
-0.47394148388820506,-0.5299884774296839,0.44,0,-0.8369064019044868
-0.735612930836748,-0.5840249896978452,0.63,1,-0.6357847658335332
-0.8886907273016456,-0.6920980142341677,0.7,1,0.12008697304389696
-1.001209449489519,-0.8001710387704902,0.76,0,-0.6692009382863158
-0.5524429179727679,-0.6061799597277913,0.42,1,-0.4089503740123074
-0.735612930836748,-0.47595196516152266,0.7,1,-0.5801952453046049
-0.0945178858128179,0.06441315752009005,0.61,1,2.739456852348937
-0.735612930836748,-0.6375211368433249,0.57,2,0.050964423172720326
-0.7015956427334373,-0.42191545289336135,0.7,1,0.2447990434440018
0.5727443039059664,0.06441315752009005,0.35,2,-0.09435949191788598
-0.8664486543110194,-0.47595196516152266,0.8,1,-0.8473164244754472
-0.7748636478790294,-0.6645393929774055,0.59,2,2.8786388541226766
1.4768191531131822,0.6593551575925456,0.36,1,-0.7627870411992492
1.881101538648681,1.1451434028833156,0.43,0,-0.8268086800106553
-0.6701950690996122,-0.47595196516152266,0.65,1,-0.8027615278717369
-0.18610289224480792,-0.2057694038207163,0.52,1,-0.7473802077942279
0.07295184023424953,0.22652269432457386,0.6,1,-0.5126341988190724
-0.9711172330904365,-0.8542075510386515,0.6,0,-0.8508558321495737
-0.735612930836748,-0.6920980142341677,0.5,0,-0.7824619838583643
-0.5806510999538208,-0.6537320905237732,0.38,0,-0.8017205256146409
-0.9972843777852908,-0.5834846245751636,0.88,0,-0.7442572010229398
-0.8010307925738837,-0.47595196516152266,0.75,1,-0.8445057183812879
-0.27768789867679794,-0.1511925264298734,0.59,1,-0.2887146133177155
-0.33002218806650646,-0.2052290386980347,0.59,2,-0.7490458114055816
-0.34310576041393365,0.06441315752009005,0.7,1,-0.8512722330524121
-0.6701950690996122,-0.5299884774296839,0.61,1,0.6945120185094884
-0.8664486543110194,-0.8001710387704902,0.5,1,-0.7171911423384429
-0.6701950690996122,-0.6380615019660064,0.5,0,-0.8338874953589083
1.293649140249202,1.4158663293468035,0.59,1,-0.8370105021301965
-0.9580336607430093,-0.7731527826364096,0.71,0,-0.8518968344066697
-0.6309443520573308,-0.47595196516152266,0.62,1,0.4089650993880463
-0.8847656555974174,-0.746134526502329,0.63,1,-0.8535624380180233
-0.8415898668509078,-0.47595196516152266,0.78,1,-0.8391966068700981
-0.8664486543110194,-0.47595196516152266,0.8,1,-0.847108224024028
-0.47394148388820506,-0.5294481123070023,0.45,2,-0.6307879549994722
0.04155126660042438,-0.4473126136593972,0.15,1,-0.8451303197355455
-0.6309443520573308,-0.42191545289336135,0.66,1,-0.5387633554721828
-0.2122700369396622,0.010376645251928785,0.63,2,-0.8155658556340182
-0.9580336607430093,-0.6920980142341677,0.78,1,-0.8285783838477185
-0.6178607797099036,-0.47595196516152266,0.61,1,-0.7689289545161159
-0.8049558642781118,-0.6915576491114861,0.59,1,-0.8412786113842902
-0.735612930836748,-0.5840249896978452,0.63,1,-0.8404458095786134
-0.8036475070433691,-0.8001710387704902,0.38,0,-0.8353448985188427
-0.8664486543110194,-0.746134526502329,0.6,0,-0.8001590222289968
-0.735612930836748,-0.6920980142341677,0.5,1,-0.8383638050644213
-0.735612930836748,-0.6380615019660064,0.57,0,-0.7048032154790002
-0.6701950690996122,-0.47595196516152266,0.65,1,-0.7689289545161159
-0.8690653687805048,-0.746134526502329,0.61,0,-0.8420073129642573
0.5727443039059664,0.3345957188608964,0.48,1,-0.8248307757221728
0.8605828955493635,0.010376645251928785,0.2,2,1.201167817038128
-0.735612930836748,-0.5840249896978452,0.63,1,-0.6581663143610978
1.487286010991124,4.387334138972991,0.8,1,2.0269949075924116
1.4885943682258667,3.3017406075056317,0.75,0,1.0000461809671743
1.3564502875168525,1.6855085255649283,0.62,1,0.256562368949187
0.8344157508545093,2.7613754848240193,0.79,0,1.4128035759057516
-0.6701950690996122,-0.31384242835703885,0.73,1,0.6305944799237919
0.8344157508545093,0.3345957188608964,0.4,1,0.8063156609216023
0.46807572512654927,-0.09769637928439376,0.28,2,0.06939016312332012
0.9652514743287807,1.1451434028833156,0.6,1,2.293283284957577
0.8344157508545093,3.3066038936097666,0.81,1,1.5002477655018185
1.7502658151744095,4.387334138972991,0.78,1,2.2117728082269577
-0.6047772073624765,-0.42191545289336135,0.64,1,1.6703475343113103
-0.9449500883955823,-0.7482959869930554,0.72,1,0.6204967580299604
2.7956432457338383,2.225873648246541,0.5,1,-0.3170298747107276
-0.8664486543110194,-0.47595196516152266,0.8,0,-0.030858354235027925
0.015384121905570093,-0.09769637928439376,0.49,2,-0.6812765644686298
-0.4216071944984965,-0.15173289155255504,0.66,0,0.6686951625335067
1.4885943682258667,4.387334138972991,0.8,1,2.0269949075924116
0.2796722833235984,-0.09769637928439376,0.37,2,-0.0793690594157031
-0.6047772073624765,-0.6380615019660064,0.43,1,3.0805932919993073
1.4885943682258667,1.1402801167791812,0.5,1,2.293283284957577
1.4885943682258667,3.3017406075056317,0.75,0,1.0000461809671743
-0.9253247298744415,-0.8001710387704902,0.61,1,0.9036493719600815
-0.6047772073624765,0.06441315752009005,0.8,1,-0.5040979803108848
-0.4346907668459236,-0.2057694038207163,0.65,1,0.038992897216115936
-0.9318665160481551,-0.47541160003884103,0.85,0,1.7328076697370725
-0.9972843777852908,-0.746134526502329,0.8,1,3.582772780822434
-0.9972843777852908,-0.47595196516152266,0.9,1,-0.7108410285701572
-0.735612930836748,0.010917010374610398,0.84,0,1.0386673647054372
-0.8664486543110194,-0.746134526502329,0.6,1,-0.6702419405434118
0.1802371334831521,-0.15173289155255504,0.38,1,-0.1043531135860079
1.2269229212773236,0.3345957188608964,0.28,1,1.0882190721432083
-0.8957166056522139,-0.746134526502329,0.65,1,0.7250133846424022
1.4885943682258667,3.3017406075056317,0.75,0,1.0000461809671743
-0.8271979372687379,-0.8542075510386515,0.23,1,2.3096270203939846
-0.27768789867679794,-0.47595196516152266,0.35,1,-0.719273146852635
-0.9711172330904365,-0.8542075510386515,0.6,1,-0.2316676896288528
-0.9253247298744415,-0.832592946131387,0.55,1,0.5378411788165353
-0.8010307925738837,-0.6650797581000871,0.62,1,0.6432947074603635
-0.9972843777852908,-0.9233742867418979,0.42,2,0.3242275156604292
-0.4870250562356322,0.06441315752009005,0.76,1,-0.4786975252377416
-0.6440279244047579,-0.1511925264298734,0.77,1,2.5401049201150463
-0.9514918745692957,-0.6380615019660064,0.81,1,0.8807473223039688
0.1802371334831521,-0.15173289155255504,0.38,1,-0.1043531135860079
0.1802371334831521,0.5507417679335415,0.66,2,1.913213360891815
0.1802371334831521,0.06441315752009005,0.5,1,-0.6711788425747982
-0.6688867118648695,-0.5299884774296839,0.61,1,-0.620586132879931
0.7035800273802378,-0.13498157274942504,0.14,1,0.12008697304389696
-0.9187829437007279,-0.8001710387704902,0.6,1,-0.3598150674773746
0.8344157508545093,2.7613754848240193,0.79,0,1.4128035759057516
1.4885943682258667,3.3017406075056317,0.75,0,1.0002543814185934
0.1802371334831521,0.5507417679335415,0.66,2,-0.04636928786575883
1.619430091700138,2.225873648246541,0.65,1,0.9269678225190326
-0.6858953559165247,-0.6380615019660064,0.52,1,-0.3388909221097443
2.796951602968581,3.3017406075056317,0.62,1,-0.8401335089014845
-0.6701950690996122,-0.8001710387704902,0.13,2,1.096442989974267
-0.47394148388820506,-0.746134526502329,0.0,1,2.427052074994417
0.14229477367561338,-0.043659867016232486,0.46,2,-0.7713232597074366
0.1802371334831521,0.5507417679335415,0.66,2,-0.2181346602866044
-0.7984140781043982,-0.47595196516152266,0.75,0,-0.5195048137159062
-0.8664486543110194,-0.746134526502329,0.6,1,0.5018225007210125
2.796951602968581,4.387334138972991,0.7,1,1.3173436689300453
-0.7617800755316022,-0.2057694038207163,0.81,1,-0.5807157464331529
-0.7748636478790294,-0.2057694038207163,0.82,2,2.160451396952123
-1.0496186671749994,-0.9082440633068128,0.7,1,0.11998287281818736
-0.6701950690996122,-0.47595196516152266,0.65,0,0.8674224934131396
-0.6701950690996122,-0.47595196516152266,0.65,0,0.8674224934131396
-0.47394148388820506,-0.6920980142341677,0.17,1,1.425295602990904
1.7502658151744095,4.387334138972991,0.78,1,2.211876908452667
-1.0025178067242617,-0.746134526502329,0.81,1,-0.6532736037527465
-0.9449500883955823,-0.8812258071727321,0.44,1,0.11998287281818736
-1.0103679501327179,-0.6920980142341677,0.85,1,-0.6114253130174859
1.4885943682258667,1.6855085255649283,0.6,0,-0.06802213481335632
-0.34310576041393365,-0.47595196516152266,0.4,1,1.0857206667261778
-0.8664486543110194,-0.42191545289336135,0.82,1,-0.5233565220671614
1.2269229212773236,2.7613754848240193,0.74,1,1.9420491234133752
0.8344157508545093,2.7613754848240193,0.79,0,1.4128035759057516
2.796951602968581,2.225873648246541,0.5,1,-0.11205653028851856
-0.735612930836748,-0.47595196516152266,0.7,1,1.3143247623844667
0.14229477367561338,0.06441315752009005,0.51,2,-0.8370105021301965
-0.6963622137944665,-0.47595196516152266,0.67,1,-0.4926469554828285
1.4885943682258667,4.387334138972991,0.8,1,2.0278277093980885
1.4885943682258667,3.5767864549505726,0.76,1,-0.8311808894904587
-0.9972843777852908,-0.6555369100335298,0.85,0,1.7328076697370725
2.1427729855972237,2.225873648246541,0.58,0,-0.7699699567732119
0.7035800273802378,-0.13498157274942504,0.14,1,0.12008697304389696
0.8344157508545093,4.387334138972991,0.85,1,1.5004559659532377
0.04940141000888067,0.010917010374610398,0.53,2,0.5546013151557815
-0.8010307925738837,-0.6920980142341677,0.58,0,-0.632661759062245
-0.735612930836748,-0.3678789406252001,0.75,2,-0.7941212091378398
-1.023451522480145,-0.746134526502329,0.84,1,-0.6532736037527465
0.11481927174601639,-0.47595196516152266,0.05,1,2.427052074994417
-0.9972843777852908,-0.746134526502329,0.8,1,-0.6010152904465256
2.1427729855972237,3.3017406075056317,0.69,1,-0.8401335089014845
-0.22535360928708933,0.06441315752009005,0.66,1,-0.7319733743892066
-0.47394148388820506,0.010376645251928785,0.74,1,-0.7026171107390985
-0.735612930836748,-0.47595196516152266,0.7,1,0.06939016312332012
-0.8533650819635922,-0.746134526502329,0.58,0,-0.8453385201869646
1.7240986704795551,1.1451434028833156,0.46,1,0.016194947785712798
2.273608709071495,0.6047782802017028,0.13,0,0.6289288763124382
2.535280156020038,2.4960562095873473,0.57,1,3.1911477317029058
-0.08143431346539076,1.1402801167791812,0.8,0,-0.8437770168013207
-0.9318665160481551,-0.9352623194408934,0.0,1,0.27155280145136984
-0.08143431346539076,0.11899003491093293,0.62,1,-0.0037922955505310493
-0.8664486543110194,0.010376645251928785,0.9,1,-0.3627298737972435
-0.8010307925738837,-0.47595196516152266,0.75,2,-0.8522091350837985
-0.735612930836748,-0.6920980142341677,0.5,1,-0.3696004886940773
-0.47394148388820506,0.010376645251928785,0.74,1,-0.8132756506684069
0.9652514743287807,0.8749608415425091,0.54,1,2.9314176685574456
-0.9698088758556938,-0.47595196516152266,0.88,0,-0.18045037857972795
0.9652514743287807,0.38863223112905765,0.38,1,-0.6686804371577678
-0.2122700369396622,-0.3678789406252001,0.42,1,0.6432947074603635
-0.9972843777852908,-0.47595196516152266,0.9,2,-0.8244143748193344
0.8344157508545093,3.3066038936097666,0.81,1,1.5004559659532377
0.2535051386287441,-0.34086068449111945,0.16,0,-0.6113212127917763
-0.9305581588134123,-0.6920980142341677,0.75,1,-0.7818373825041066
-0.8402815096161651,-0.6375211368433249,0.69,1,1.2312527822682033
-0.506650414756773,-0.043659867016232486,0.74,1,-0.7048032154790002
-0.9763506620294073,-0.746134526502329,0.77,1,-0.051261998474110185
-0.8141143649213107,-0.6920980142341677,0.6,0,-0.632661759062245
-0.7800970768180002,-0.47595196516152266,0.73,0,-0.8077583387057978
-0.8664486543110194,-0.746134526502329,0.6,1,-0.7934966077835822
-0.8926157990058736,-0.8001710387704902,0.55,1,-0.7080303224759978
1.2269229212773236,1.1451434028833156,0.55,2,-0.8306603883619106
1.4885943682258667,1.1451434028833156,0.5,1,2.293283284957577
-0.8402815096161651,-0.746134526502329,0.56,2,-0.854707540500829
-0.34310576041393365,-0.25980591608887754,0.57,1,0.6595343426710616
2.1427729855972237,0.6047782802017028,0.17,1,-0.5276246313212553
-1.0103679501327179,-0.746134526502329,0.82,1,0.11613116446693203
-0.7159875723156072,-0.2057694038207163,0.79,2,2.160451396952123
-0.9449500883955823,-0.746134526502329,0.72,1,-0.3386827216583251
2.273608709071495,2.7662387709281537,0.63,2,-0.6973079992279086
1.487286010991124,4.387334138972991,0.8,1,2.0283482105266364
1.2269229212773236,3.3017406075056317,0.77,0,1.0002543814185934
-0.8428982240856505,-0.8877101886449116,0.08,0,-0.09061188379234027
1.4885943682258667,1.6855085255649283,0.6,1,0.256562368949187
-0.6701950690996122,-0.2057694038207163,0.77,1,1.7245837519060137
0.8344157508545093,2.7613754848240193,0.79,0,1.4129076761314612
-0.9972843777852908,-0.47595196516152266,0.9,1,0.054816131523975645
-0.6701950690996122,-0.31384242835703885,0.73,1,0.6306985801495015
-0.735612930836748,-0.6920980142341677,0.5,1,-0.6899168832025269
0.9652514743287807,1.1451434028833156,0.6,1,2.293283284957577
0.8344157508545093,3.3066038936097666,0.81,1,1.5004559659532377
-0.40852362215106935,-0.043659867016232486,0.69,1,2.144940463321392
1.7502658151744095,4.387334138972991,0.78,1,2.2125015098069247
-0.735612930836748,-0.6645393929774055,0.54,2,2.597464144481038
-0.6047772073624765,-0.42191545289336135,0.64,1,1.6702434340856007
-0.7787887195832575,-0.8455617090757457,0.16,2,2.061764382979419
-1.0613938822876838,-0.9887584665863731,0.0,1,-0.2532164363507407
-0.9567253035082667,-0.9266164774779876,0.21,0,0.6822281918757551
-0.6047772073624765,-0.31870571446117335,0.69,1,-0.8347202971645852
0.7035800273802378,0.33405535373821477,0.44,1,2.6537823665899336
-0.8664486543110194,-0.47595196516152266,0.8,0,-0.030858354235027925
2.7956432457338383,2.225873648246541,0.5,1,-0.3170298747107276
-0.47394148388820506,0.06441315752009005,0.75,0,-0.5054512832451097
-0.08143431346539076,1.1402801167791812,0.8,1,1.9690110818721624
0.7035800273802378,1.9556910869057347,0.75,0,0.13320360148330698
-0.9253247298744415,-0.8001710387704902,0.61,1,0.9036493719600815
-0.4477743391933508,-0.28628380710027657,0.62,1,2.272879640718495
-0.6047772073624765,0.06441315752009005,0.8,1,-0.5040979803108848
0.5675108749669955,-0.3160038888477653,0.0,2,-0.25654764357344806
-0.6047772073624765,-0.4781134256522491,0.6,0,1.3686650802048799
-0.9318665160481551,-0.47541160003884103,0.85,0,1.7328076697370725
-0.18871960671429333,-0.6045588643597465,0.06,1,-0.10674741877732878
-0.9972843777852908,-0.47595196516152266,0.9,1,-0.7108410285701572
0.44190858043169495,1.6855085255649283,0.76,0,0.7012785331806126
-0.38235647745621504,-0.31384242835703885,0.56,2,0.10936464979580782
0.8344157508545093,3.846969016291379,0.83,0,2.0923698493380423
-0.9318665160481551,-0.9185110006377635,0.17,2,-0.7891243983037789
-0.6047772073624765,-0.7191162703682483,0.27,2,1.032109050485732
-0.876915512188961,-0.8941945701170909,0.15,2,-0.10633101787449037
-0.9580336607430093,-0.47595196516152266,0.87,1,-0.8050517328373482
-0.8664486543110194,-0.6920980142341677,0.67,2,0.5562669187671351
0.1802371334831521,1.4153259642241218,0.78,0,-0.503265178505208
1.2269229212773236,0.3345957188608964,0.28,1,1.0882190721432083
-0.8957166056522139,-0.746134526502329,0.65,1,0.7250133846424022
